B02 00201 0011,HELKE RD,Yes,False,2013,False,E,000000003310.00
H33300809 0016,259 MILLER AVE,Yes,False,2014,False,R,000000015770.00
D13 00110 0122,141 N MAIN ST,Yes,False,2014,False,R,000000047710.00
E21 17306 0004,HIAWATHA DR,Yes,False,2008,False,I,000000000000.00
K45 02511 0011,6429 MANNING RD,Yes,False,2014,False,R,000000107560.00
D13 00104 0066,ELM ST,Yes,False,1996,False,R,000000000000.00
H33 01119 0049,1424 GUENTHER RD,Yes,False,2013,True,R,000000021130.00
B02 00104 0047,274 W NATIONAL RD,Yes,False,2014,False,C,000000091330.00
E21 19003 0390,CRAIGWOOD DR,Yes,False,2012,False,R,000000000000.00
E20 17004 0020,652 SYRACUSE AVE,Sold,False,2014,False,R,000000033010.00
H33 01218 0018,5151 GARDENDALE AVE,Yes,False,2012,False,R,000000017940.00
I39 00519 0010,3562 LANE GARDENS CT,Yes,False,2014,False,R,000000044710.00
N64 00201 0041,630 HADLEY AVE,Yes,False,2014,False,R,000000067640.00
E20 01005A0068,494 SHILOH DR,No,False,2016,True,R,000000060790.00
H33302311 0177,103 VICTORY DR,Yes,False,2013,True,R,000000029710.00
G27 18309 0138,224 PARSONS AVE,Yes,False,2010,False,R,000000000000.00
G27 24514 0042,5100 RETFORD DR,Yes,False,2014,False,R,000000051180.00
E21 24105 0018,3961 NORLEDGE DR,Yes,False,2001,False,R,000000000000.00
M58 00117 0016,IRONGATE DR,Yes,False,2007,False,R,000000000000.00
D14 00804 0043,11920 ST RT 725,Yes,False,2014,False,R,000000084590.00
K48 00515 0027,5522 BEAVON AVE,No,False,2016,True,R,000000063970.00
E20 19201 0014,3312 BURGOYNE DR,Sold,False,2014,False,R,000000042140.00
G27 24506 0009,110 KNOX AVE,Yes,False,2012,False,E,000001418240.00
H33 00204 0039,713 CHANDLER DR,Yes,True,2013,True,R,000000057030.00
E20 24204 0003,4173 MEADOWDALE DR,Yes,True,2014,True,R,000000012520.00
E21 17601 0042,WILDING AVE,Yes,False,2006,False,R,000000000000.00
E21 19003 0376,CRAIGWOOD DR,Yes,False,2014,False,R,000000000000.00
E20 17503 0018,25 CEDARLAWN DR,Yes,True,2011,False,R,000000085400.00
E20 17105 0060,ALPENA AVE,Yes,False,2011,False,R,000000000000.00
E20 17102 0119,3536 EVANSVILLE AVE,Yes,False,2014,False,R,000000028990.00
E20 24319 0003,4366 FAIR OAKS RD,Yes,False,2014,False,C,000000050900.00
E20 17001 0072,77 REDDER AVE,Yes,False,2014,False,R,000000000000.00
A01 00308 0064,CLOVERLEAF RD,Yes,False,2013,True,C,000000000000.00
H33 02101 0108,BASORE RD,Yes,False,2010,False,C,000000000000.00
N64 00406A0081,1635 BARNEY AVE,No,False,2016,True,R,000000040130.00
O68 00215 0027,250 BETHEL RD,No,False,2016,True,R,000000085980.00
H33 00108 0016,6 MARIO DR,No,False,2016,True,R,000000035230.00
E21 17303 0095,2380 WAGNER FORD RD,Yes,False,2014,False,R,000000043310.00
G29 18204 0061,143 DAVENPORT AVE,Yes,False,2013,False,R,000000000000.00
K46 00337 0079,1001 OLD MAIN ST,Yes,False,2014,False,R,000000041990.00
K46 01103 0031,1217 NASSAU DR,No,False,2016,True,R,000000074300.00
C04 16207 0013,11626 KEMPLE ST,Yes,False,2013,True,R,000000000000.00
H33 01213 0047,1477 COURTER ST,Yes,False,2007,True,R,000000015920.00
H33 02202 0053,5144 WOLF CREEK PIKE,Yes,False,2012,False,R,000000010170.00
G27 18307 0067,PAIGE AVE,Yes,False,1996,False,R,000000000000.00
O67 03815 0046,NORMANDY CREEK DR,Yes,False,1996,False,R,000000000000.00
C06 16215 0002,8628 N KIMMEL RD,Yes,True,2013,True,R,000000093630.00
G27 01801 0131,ST RT 4,Yes,False,2013,True,R,000000000000.00
Q71 00203 0001,715 E SCHANTZ AVE,Yes,False,2013,False,R,000000293040.00
Q71 00307 0020,E THRUSTON BLVD,No,False,2016,True,R,000000000000.00
K46 00112 0158,721 PEARL ST,Yes,False,2014,False,R,000000061030.00
N64 51006 0019,5600 KENTSHIRE DR,Yes,False,2007,False,C,000000023760.00
E20 50411 0003,4004 LOFTY OAKS LN,Yes,False,2005,False,R,000000050810.00
H33 01222 0051,5159 RUCKS RD,Yes,False,2009,False,R,000000020740.00
D14 00804 0040,11968 ST RT 725,Yes,False,2013,True,R,000000075300.00
E20 17002 0114,51 STAFFORD AVE,Yes,False,2014,False,R,000000017560.00
G29 18201 0091,53 CHAIN AVE,Yes,False,2004,False,R,000000000000.00
H33 02101 0118,5600 BASORE RD,Yes,True,2013,True,R,000000092150.00
E20 17007 0174,324 SPRINGBROOK BLVD,Yes,False,2012,False,R,000000039550.00
A01 00110 0084,MEEKER RD,Yes,False,2014,False,R,000000000000.00
K48 00104 0107,1 E CENTRAL AVE,Yes,False,2013,True,C,000000102750.00
H33 00817 0156,6221 CARMIN AVE,No,False,2016,True,R,000000013660.00
O67 51453 0013,61 SCARBOROUGH VILLAGE DR,Yes,False,2014,False,R,000000139540.00
K47 02402 0026,6010 6020 MUNGER RD,Yes,False,2014,False,E,000000443220.00
H33 00114 0026,110 SPARKS ST,Yes,False,2012,True,R,000000033450.00
H33 00306 0016,MAIN ST,Yes,False,2007,False,R,000000000000.00
I39 00705 0053,523 TYRON AVE,No,False,2016,True,R,000000029130.00
D13 00102 0067,FARMERSVILLE GERMANTOWN PIKE,Yes,True,2011,False,R,000000000000.00
D14 00912 0041,EBY RD,Yes,False,2005,False,R,000000000000.00
J44120919 0019,3105 WHITE OAK CT,No,False,2016,True,R,000000000000.00
H33300905 0040,4300 FREUDENBERGER AVE,Yes,False,2009,False,R,000000017670.00
C09 00507 0027,8963 NUMBER NINE RD,Yes,False,2013,False,R,000000042290.00
H33 01220 0008,5147 WHALEY DR,Yes,False,2014,False,R,000000018180.00
K46 01105 0043,HIDDEN MEADOWS,No,False,2016,True,R,000000000000.00
F25 01308 0025,1148 BULL RD,Yes,False,2014,False,R,000000090870.00
I39 00111 0039,4620 SPRINGFIELD ST,Yes,True,2011,False,C,000000000000.00
K50 02508 0097,FARMINGTON RD,Yes,False,1996,False,R,000000000000.00
H33300815 0019,281 DEVONSHIRE AVE,Yes,False,2007,False,R,000000000000.00
I39 00119 0001,401 BLUE BELL RD,Yes,False,2005,False,R,000000000000.00
H33300822 0063,87 POMEROY AVE,Yes,False,2007,False,R,000000016710.00
M57 00715 0003,630 WENGER RD,Sold,False,2016,True,R,000000058800.00
E20 17102 0074,3545 EVANSVILLE AVE,Yes,False,2009,False,R,000000000000.00
E21 19016 0011,2695 MAPLEGROVE AVE,Yes,False,2014,False,R,000000027690.00
K47 18818 0002,6206 TEAGARDEN CIR,No,False,2016,True,R,000000084700.00
H33302101 0036,316 WESTBROOK RD,Yes,False,2014,False,R,000000045780.00
G29 18203A0011,DAVENPORT AVE,Yes,False,1997,False,R,000000000000.00
K50 18421 0101,6046 SECOND AVE,Yes,False,2014,False,R,000000049030.00
N64 50214 0176,5700 COACH DR W,No,False,2016,True,R,000000029220.00
N64 04005 0011,4400 PARKLAWN DR,Yes,True,2014,False,R,000000100390.00
H33301009 0022,4663 MARLIN AVE,Yes,True,2008,False,R,000000022380.00
K46 00413 0019,802 JOHNSON AVE,No,False,2016,True,R,000000034060.00
I39 00711 0078,2328 GUERNSEY DELL AVE,No,False,2016,True,R,000000025450.00
K47 23020 0003,2263 POLO PARK DR,No,False,2016,True,R,000000107950.00
D14 00806 0056,OXFORD RD,Yes,False,2014,False,A,000000000000.00
O68 50908 0104,HOLLOW RUN,Yes,False,2006,False,R,000000004150.00
K48 00104 0059,15 E MAIN ST,No,False,2016,True,R,000000070390.00
I39 00308 0012,3932 SILVER OAK ST,No,False,2016,True,R,000000096350.00
I39 00708 0049,SAGAMORE AVE,Yes,False,2012,True,R,000000000000.00
H33300912 0004,4428 NEVADA AVE,Yes,False,2014,False,R,000000022090.00
J44128202 0016,4923 LAUDERDALE DR,Yes,False,2014,False,R,000000058100.00
B02 00120 0006,105 WESTHAFER RD,Yes,False,2014,False,R,000000038570.00
G28 18308 0035,136 MAEDER AVE,Yes,True,2014,True,R,000000014990.00
Q71 01404 0011,252 LONSDALE AVE,No,False,2016,True,R,000000173710.00
I39401318 0067,5810 KEVIN DR,Yes,False,2014,False,R,000000055310.00
K46 00505 0005,33 ARTHUR AVE,No,False,2016,True,R,000000041040.00
K46 01724 0013,2455 WHISPER DR,No,False,2016,True,R,000000085420.00
J44121008 0055,3000 HOYLAKE CT,No,False,2016,True,R,000000017330.00
M60 16323 0027,FLAUTE ST,Yes,False,2011,False,R,000000000000.00
M58 00103 0103,100 MONTGOMERY ST,Yes,False,2014,False,R,000000046130.00
L53 02912 0079,218 N CHURCH ST,Yes,True,2012,True,C,000000019940.00
H33301101 0061,4486 MARLOWE ST,No,False,2016,True,R,000000026300.00
P70 01008 0024,4883 THOREAU AVE,Yes,False,2014,False,R,000000029800.00
L52 00212 0009,W MAIN ST,Yes,False,2010,False,E,000000000000.00
K48 00101 0017,127 HOME AVE,Sold,False,2016,True,R,000000059710.00
K46 00406 0028,515 NANCY DR,No,False,2016,True,R,000000050140.00
E20 17102 0061,3534 PITTSBURG AVE,Yes,True,2013,True,R,000000023400.00
P70 00908 0012,5181 MONITOR DR,No,False,2016,True,R,000000054570.00
H33 00817 0040,6204 MELVIN AVE,Yes,False,2011,False,R,000000012770.00
N64 00702 0008,3250 SUNNY CREST LN,Yes,False,2014,False,R,000000084200.00
H33 01309 0013,1463 SWINGER DR,Yes,True,2014,True,R,000000025940.00
P70 01409 0016,5944 ROSALIE RD,No,False,2016,True,R,000000072960.00
H33300913 0210,4148 ANNAPOLIS AVE,Yes,False,2012,True,R,000000027280.00
G29 01603 0028,304 CHEROKEE DR,Yes,False,2011,False,I,000000000000.00
K46 00215 0039,16 E PEARL ST,Yes,True,2013,True,R,000000031400.00
L52 00109 0004,1197 W MAIN ST,Yes,False,2006,False,C,000000000000.00
K46 01413 0005,4293 BENNER RD,No,False,2016,True,A,000000101680.00
E21 17206 0017,2102 SHERER AVE,Yes,False,2014,False,R,000000028940.00
G27 24511 0039,5019 LOUNSBURY DR,No,False,2016,True,R,000000058340.00
H33300912 0056,4342 ANNAPOLIS AVE,Yes,False,2005,False,R,000000000000.00
K48 50421 0088,1042 LOOKOUT TRL,Yes,False,2013,False,R,000000032260.00
P70 00202 1139,SHORE DR,Yes,False,2008,False,R,000000000000.00
H33300821 0108,167 HANNA AVE,No,False,2016,True,R,000000007580.00
H33 01204 0004,5052 QUINCY WAY,Yes,False,2009,False,R,000000017820.00
G27 18311 0002,1200 S UNION RD,Yes,True,2013,True,R,000000045290.00
H33300809 0030,218 DREXEL AVE,Yes,False,2012,True,R,000000006340.00
I39 00717 0004,2512 VALLEY PIKE,No,False,2016,True,R,000000000000.00
E21 01010 0108,2130 CLAGGETT DR,Yes,False,2014,False,R,000000029950.00
N64 00303 0076,1569 SACRAMENTO AVE,Yes,False,2012,True,R,000000052410.00
C04 19912 0009,8345 PLEASANT PLAIN RD,Yes,False,2014,False,R,000000153660.00
N64 00104 0039,3112 WALTHAM AVE,Yes,False,2013,True,R,000000031410.00
I39 00618 0096,ELVERNE AVE,Yes,False,2014,False,R,000000000000.00
H33 00108 0027,20 RIO GRANDE DR,Yes,False,2013,True,R,000000041430.00
G27 18309 0216,345 ALBERS AVE,Yes,False,2014,False,R,000000031510.00
M58 00226 0038,IRONGATE DR,No,False,2016,True,R,000000000000.00
G29 18305 0042,CALUMET LN,Yes,False,2014,False,R,000000000000.00
D14 00703 0002,N CHERRY ST,Yes,False,2014,False,A,000000000000.00
K50 02508 0055,6653 FARMINGTON RD,Yes,False,2011,False,R,000000032220.00
K50 02508 0054,9463 COLEMAN RD,No,False,2016,True,R,000000012890.00
I39 00202 0021,VALLEY PIKE,Yes,False,1996,False,E,000000000000.00
G29 01602 0083,W THIRD ST,Yes,False,2007,False,C,000000000000.00
H33 01120 0037,4527 LIVE OAK DR,Yes,False,1996,False,R,000000000000.00
H33 00703 0018,1000 1002 LAKE CENTER DR,Yes,False,2014,False,R,000000095390.00
J44120911 0071,ELLERY AVE,Yes,False,1996,False,E,000000000000.00
K46 00705 0037,1705 E CENTRAL AVE,Yes,False,2011,False,R,000000002660.00
E20 17002A0124,23 WALBROOK AVE,Sold,False,2016,True,C,000000033760.00
H33 01209 0031,4735 LIVE OAK DR,Yes,False,2014,False,R,000000022940.00
H33 01222 0007,OSCEOLA DR,Yes,False,2004,False,R,000000000000.00
H33 01505 0025,5438 5440 BASORE RD,No,False,2016,True,R,000000102230.00
H33 01218 0022,5063 GARDENDALE AVE,Yes,True,2014,True,R,000000018560.00
H33 00817 0130,6116 CARMIN AVE,Yes,False,2010,False,R,000000003430.00
I39 00403 0019,3610 TEABERRY DR,Yes,False,2012,False,R,000000033000.00
F24 00306 0036,630 BENBOW CIR,No,False,2016,True,R,000000068880.00
K48 00604 0003,5232 LINDBERGH BLVD,No,False,2016,True,R,000000050230.00
M57 00510 0027,305 PORTER DR,No,False,2016,True,R,000000071430.00
N64 02311 0028,2197 BENDING WILLOW DR,No,False,2016,True,R,000000094290.00
J44104110 0029,3326 VANCE RD,Yes,False,2013,False,R,000000034120.00
O67 51438 0001,10532 SUCCESS LN,No,False,2016,True,C,000000252810.00
K48 50507 0025,1085 REDBLUFF DR,Yes,False,2013,True,R,000000044230.00
I39 00120 0037,BYESVILLE BLVD,Yes,False,2014,False,R,000000000000.00
O67 03712 0150,MAD RIVER RD,Yes,False,2014,False,R,000000000000.00
O68 01316 0004,5111 FOXMOOR CIR,Sold,False,2016,True,R,000000140060.00
E20 17102B0171,3713 EVANSVILLE AVE,Yes,False,2014,False,R,000000011590.00
D13 00308 0027,339 PAGETT DR,Yes,False,2014,False,R,000000053470.00
H33 02212 0083,4801 LITTLE RICHMOND RD,Yes,False,2014,False,R,000000000000.00
G27 18309 0167,337 PARSONS AVE,Yes,False,2007,False,R,000000008820.00
G29 18203 0029,184 TAFT AVE,Yes,False,2010,False,R,000000003920.00
H33300820 0001,4982 FREE PIKE,Yes,False,2011,False,R,000000005670.00
E21 17404 0055,2036 MAPLEGROVE AVE,Yes,True,2012,True,R,000000024790.00
E21 17404 0053,2024 MAPLEGROVE AVE,Yes,True,2013,True,R,000000030100.00
L53 02906 0008,1721 N SULPHUR SPRINGS RD,Yes,False,2014,False,A,000000010420.00
I39 00718 0009,2436 VALLEY PIKE,No,False,2016,True,R,000000000000.00
K45 50001 0415,3345 ULTIMATE WAY,Sold,False,2016,True,R,000000030740.00
E20 17007 0026,4320 DALEVIEW AVE,Yes,False,2012,True,R,000000024740.00
K45 50001 0080,6454 QUINTESSA CT,No,False,2016,True,R,000000035310.00
P70 00912 0012,5040 KEY WEST DR,Yes,False,2014,False,R,000000047070.00
E21 17606 0005,2386 WILDING AVE,Yes,True,2014,True,R,000000019350.00
I39 00404 0001,1501 BEATRICE DR,Yes,False,2014,False,R,000000039910.00
F24 00321 0016,1210 ALLY CT,No,False,2016,True,R,000000133970.00
N64 00315 0025,1424 DUTCHESS AVE,Sold,False,2016,True,R,000000065990.00
F24 00303 0021,640 GREGORY AVE,Yes,False,2014,False,R,000000049420.00
H33 00406 0003,14 PATRICK ST,Yes,False,2014,False,R,000000036960.00
P70 00202 1125,SHORE DR,Yes,False,2014,False,R,000000000000.00
K50 02508 0026,9224 VAUGHN RD,Yes,False,2007,False,R,000000000000.00
E21 19003 0463,BIRCH DR,Yes,False,2012,False,R,000000000000.00
I39 00708 0050,SAGAMORE AVE,Yes,False,2012,True,R,000000006810.00
E20 17101 0077,3835 W HILLCREST AVE,Yes,False,2009,False,R,000000000000.00
K45 21123 0001,2410 QUEENSWAY DR,No,False,2016,True,R,000000132580.00
K46 01006 0013,1118 LINDENBOROUGH CT,No,False,2016,True,R,000000097750.00
G29 18203 0012,DAVENPORT AVE,Yes,False,2013,True,R,000000000000.00
G29 01602 0011,39 INFIRMARY RD,Yes,False,2014,False,R,000000020340.00
P70 00617 0046,8290 SUNNYVALE CIR,Yes,False,2014,False,R,000000070740.00
K47 21218 0001,6012 HYACINTH CT,No,False,2016,True,R,000000070750.00
K46 00110 0026,716 N NINTH ST,Yes,False,2014,False,C,000000000000.00
K46 01510 0003,1829 ASHLEY DR,No,False,2016,True,R,000000118430.00
K45 18452 0006,6701 INNSBRUCK DR,Yes,True,2012,True,R,000000148570.00
K46 00337 0026,725 S MAIN ST,Yes,False,2014,False,C,000000048890.00
H33300822 0051,191 POMEROY AVE,Yes,False,1996,False,R,000000000000.00
O67 22408 0006,WHIPPOORWILL LN,Yes,False,1996,False,E,000000000000.00
K50 18421 0087,6080 FIRST AVE,Yes,True,2013,True,R,000000044320.00
I39300306 0007,3818 NINEBARK PL,Yes,False,2014,False,R,000000091550.00
N64 01907 0096,3101 SUTTON AVE,Sold,False,2016,True,R,000000049820.00
N64 03309 0036,DIXIE HWY,Yes,False,2007,False,R,000000000000.00
P70 01407 0042,4833 POWELL RD,Yes,True,2012,True,R,000000045690.00
H33 01203 0004,1050 GRAYSTONE DR,Yes,True,2013,True,R,000000028060.00
G27 18309 0213,ALBERS                     AVE,Yes,False,1996,False,R,000000000000.00
E20 19208 0006,612 BURGESS AVE,Yes,False,2014,False,R,000000057960.00
E20 24113 0014,4021 KLEPINGER RD,Yes,False,2002,False,R,000000022870.00
H33301009 0070,3779 MARLIN AVE,No,False,2016,True,R,000000000000.00
H33 00117 0049,30 SOLOMAN ST,Yes,False,2010,False,R,000000025070.00
E20 17105 0051,3530 W HILLCREST AVE,Yes,False,2013,True,R,000000000000.00
N64 00308A0023,1453 SOUTHLYN DR,Yes,True,2014,True,R,000000025480.00
L54 00311 0007,236 FOOTHILL DR,No,False,2016,True,R,000000045920.00
N64 00403 0082,2045 COURTLAND AVE,No,False,2016,True,R,000000036500.00
P70 01503 0010,4632 NOWAK AVE,No,False,2016,True,R,000000081930.00
H33 01211 0013,1539 HONEYBEE DR,Yes,False,2004,False,R,000000000000.00
C08 00115 0001,76 W MAIN ST,Yes,False,2012,True,R,000000047420.00
E21 17602A0005,2013 NOMAD AVE,No,False,2016,True,R,000000000000.00
K46 00712 0009,HEINCKE RD,Yes,False,2014,False,R,000000000000.00
E20 17007 0261,4030 MERRIMAC AVE,Yes,False,2009,False,R,000000033990.00
E20 17007 0143,SPRINGBROOK BLVD,Yes,False,2014,False,R,000000000000.00
H33300810 0001,5565 W 3RD ST,Yes,False,2014,False,E,000000137790.00
O67 23318 0001,KINGS GRANT PASSAGE,Yes,False,1996,False,R,000000000000.00
F22 01409 0015,3923 FARMERSVILLE WEST ALEXANDRIA RD,Yes,False,2014,False,A,000000000000.00
N64 01906 0057,3117 BEAVER AVE,Yes,False,2014,False,R,000000062710.00
I39401318 0012,1127 JEANETTE DR,Yes,False,2014,False,R,000000055520.00
I39 00707 0044,513 WYNORA AVE,Yes,True,2012,True,R,000000044150.00
D14 00702 0030,MANNING RD,Yes,False,2014,False,A,000000000000.00
M57 00506 0016,522 UNGER AVE,Yes,False,2014,False,R,000000068860.00
K45 28317 0005,6806 VIENNA WOODS TRL,Yes,False,2014,False,R,000000219550.00
H33 00919 0005,4834 WOLF CREEK PIKE,Yes,False,2014,False,R,000000000000.00
H33 01712 0002,POST TOWN RD,Yes,False,2004,False,R,000000000000.00
E20 17006 0009,36 WAMPLER AVE,Yes,False,2014,False,R,000000011290.00
N64 01605 0017,2275 YORKSHIRE PL,Yes,False,2014,False,R,000000071680.00
K48 00304 0038,425 ASTOR AVE,Yes,False,2014,False,R,000000031370.00
K46 00617 0018,1532 MARY FRANCIS CT,No,False,2016,True,R,000000072850.00
M57 00303 0020,220 KATY LN,Yes,True,2013,False,R,000000075780.00
G27 18308 0094,1 BRICKER AVE,Yes,False,2014,False,R,000000000000.00
N64 02016 0001,3521 BRADDOCK ST,No,False,2016,True,R,000000084440.00
G27 01611 0019,1375 KIMMEL LN,Yes,False,2009,False,R,000000032280.00
G27 01611 0199,DAYTON LIBERTY RD,Yes,False,2014,False,C,000000334030.00
G27 18218 0015,5090 ALTRIM RD,Sold,False,2016,True,R,000000030810.00
O67 51409 0029,WATERSTONE BLVD,Yes,False,2014,False,R,000000005440.00
K47 23111 0018,2548 ROSSINI RD,No,False,2016,True,R,000000095850.00
E21 17207 0087,2717 CORONETTE AVE,Yes,True,2013,True,R,000000026970.00
K46 00606 0015,MAUE RD,Yes,False,2012,False,R,000000013410.00
E20 01106 0180,3900 SEIBER AVE,Yes,False,2015,True,R,000000000000.00
H33 01213 0009,4940 PORTERFIELD DR,Yes,False,2010,False,R,000000014990.00
B02 00622 0021,9435 N DIXIE DR,Yes,False,2014,False,R,000000031670.00
G29 18202A0105,225 COLGATE AVE,Yes,False,2004,False,R,000000000000.00
H33 01220 0040,5143 RUCKS RD,Yes,False,2011,False,R,000000017330.00
O67 51113 0119,1162 CAPTAINS BRIDGE,Yes,False,2014,False,R,000000052760.00
G29 18203A0040,TAFT AVE,Yes,False,2006,False,R,000000000000.00
J44120914 0321,4721 WILLOWVIEW DR,No,False,2016,True,R,000000015870.00
G27 01610 0016,1654 S UNION RD,Yes,False,2011,False,R,000000027070.00
K45 02501 0008,6544 MANNING RD,No,False,2016,True,A,000000001890.00
K46 00220 0080,MAPLE AVE,Yes,False,2014,False,R,000000000000.00
K48 00516 0074,4910 LINDBERGH BLVD,Yes,False,2014,False,R,000000071170.00
N64 01906 0117,3008 MOHICAN AVE,Yes,True,2012,True,R,000000050810.00
K46 01311 0002,1921 CUDGEL DR,Yes,True,2013,True,R,000000113730.00
G27 18309 0089,BRICKER AVE,Yes,False,2009,False,R,000000000000.00
J44 04101 0091,2454 DRYDEN RD,Sold,False,2016,True,C,000000081330.00
K46 00111A0013,1149 E LINDSEY AVE,No,False,2016,True,R,000000064030.00
M57 00202 0006,520 S MAIN ST,Yes,True,2013,True,R,000000058700.00
K45 18453 0005,6764 INNSBRUCK DR,No,False,2016,True,R,000000141940.00
J44 04103 0092,3570 KETTERING BLVD,No,False,2016,True,C,000000421870.00
K50 02508 0038,6659 FAVERSHAM RD,Yes,False,2014,True,R,000000033690.00
K46 00516 0019,221 LAWRENCE AVE,No,False,2016,True,R,000000055220.00
L53 16510 0045,10 THORNAPPLE RD,Yes,False,2011,False,R,000000094940.00
E20 17101 0092,2504 WHEELER AVE,No,False,2016,True,R,000000022650.00
J44204115 0013,4094 SOLDIERS HOME WEST CARROLLTON RD,Yes,False,2014,False,I,000000000000.00
C06 00501 0031,LANDIS RD,Yes,False,2014,False,A,000000000000.00
I39 00717 0023,2533 WARRENDALE AVE,Yes,False,2010,False,R,000000000000.00
K47 22907 0038,4380 HARBISON ST,No,False,2016,True,R,000000062270.00
H33300905 0023,FREUDENBERGER AVE,Yes,False,2008,False,R,000000000000.00
K45 02506 0063,8704 JAMAICA RD,No,False,2016,True,R,000000068210.00
G27 18306 0006,6 PAIGE AVE,Yes,False,2001,False,R,000000000000.00
M60 03207 0082,6792 SALEM AVE,Yes,False,2004,False,R,000000000000.00
I39 00122 0005,4703 FAIR PARK AVE,Yes,True,2013,True,R,000000000000.00
P70 03905 0091,8680 TAYLORSVILLE RD,Yes,True,2013,True,R,000000117380.00
K46 00512 0010,1315 E MCGUIRE ST,No,False,2016,True,R,000000088990.00
I39 00508 0016,3125 OLD TROY PIKE,Yes,False,2014,False,R,000000000000.00
O68 01401 0006,7570 N JOHN ELWOOD DR,Yes,False,2014,False,R,000000143480.00
K48 00117 0006,142 SAVOY AVE,Yes,True,2013,True,R,000000061620.00
I39 00107 0045,1522 WAKE AVE,Yes,False,2014,False,R,000000021690.00
A01 00110 0005,256 ARMITAGE ST,Yes,False,2014,False,R,000000079460.00
D14 00802 0010,908 N CHERRY ST,Yes,False,2014,False,A,000000104960.00
F22 01406 0010,2209 FARMERSVILLE WEST ALEXANDRIA RD,Yes,False,2014,False,R,000000068400.00
N64 02104 0020,2825 COMANCHE DR,Yes,False,2014,False,R,000000085890.00
H33 01220 0011,5120 RUCKS RD,Yes,True,2014,False,R,000000025070.00
H33 01405 0021,5219 SPRINGVIEW CIR,No,False,2016,True,R,000000091380.00
I39 00705 0071,632 MONTICELLO AVE,No,False,2016,True,R,000000023070.00
F24 00211 0008,2090 MAIN ST,Yes,False,2014,True,R,000000074870.00
E20 17101 0106,2429 WHEELER AVE,Yes,False,2007,False,R,000000005500.00
P70 01712 0009,6432 HEMINGWAY RD,Sold,False,2016,True,R,000000064590.00
M57 00206 0096,708 FALLVIEW AVE,No,False,2016,True,R,000000087290.00
G29 18201A0049,COLGATE AVE,No,False,2016,True,R,000000000000.00
G29 18201 0232,CHAIN AVE,Yes,False,2014,False,C,000000000000.00
H33 02311 0163,NORFOLK AVE,Yes,False,2014,False,R,000000000000.00
P70 01709 0028,6232 LEAWOOD DR,No,False,2016,True,R,000000061000.00
E21 17403 0139,1902 ONTARIO AVE,No,False,2016,True,R,000000014070.00
K46 01612 0004,14 GALATON CT,No,False,2016,True,R,000000200100.00
J44 20904 0055,2825 HOLMAN ST,No,False,2016,True,R,000000000000.00
K48 00917 0006,4077 HYDRAULIC RD,Yes,False,2014,False,R,000000038160.00
A01 20324 0045,2371 LITTLE YORK RD,Yes,False,2014,False,R,000000000000.00
K46 00416 0013,608 CURTIS DR,No,False,2016,True,R,000000077290.00
O67 22341 0096,10151 MORGAN GREY CT,No,False,2016,True,R,000000000000.00
K48 50422 0128,1116 EAGLE FEATHER CIR,Yes,False,2012,False,R,000000000140.00
H33 01120 0027,4566 LIVE OAK DR,Yes,False,2010,False,R,000000016860.00
D13 00102 0083,FARMERSVILLE GERMANTOWN PIKE,Yes,False,2014,False,R,000000001710.00
C06 00601 0031,BROOKVILLE SALEM PIKE,No,False,2016,True,C,000000000000.00
N64 03405 0125,1700 BROWNLEIGH RD,No,False,2016,True,R,000000044790.00
P70 00112 0005,7741 REDBANK LN,Yes,False,2014,False,R,000000051970.00
O67 20719 0018,9706 FEATHER WOOD LN,No,False,2016,True,R,000000167380.00
P70 00202 0757,NAVAJO AVE,Yes,False,2010,False,R,000000000000.00
H33 01120 0024,1618 GRAHAM PL,Yes,False,2007,False,R,000000000000.00
E20 17101A0036,2525 GRANT AVE,Yes,False,2009,False,R,000000019780.00
H33300811 0024,262 PENROD                     AVE,Yes,False,2012,True,R,000000018310.00
H33300811 0027,236 PENROD                     AVE,Yes,False,2005,False,R,000000000000.00
H33300811 0029,222 PENROD                     AVE,Yes,False,2005,False,R,000000000000.00
H33300811 0028,PENROD                     AVE,Yes,False,2005,False,R,000000000000.00
H33300811 0023,268 PENROD AVE,Yes,False,2014,False,R,000000000000.00
K46 00221 0074,614 E MAPLE AVE,No,False,2016,True,R,000000063570.00
I39300208 0016,4468 ELMSHAVEN DR,No,False,2016,True,R,000000090240.00
P70 50208 0002,5619 TROY VILLA BLVD,Yes,False,2012,False,R,000000036030.00
N64 00804 0162,2764 WINTON DR,Yes,False,2013,True,R,000000111280.00
G27 01611 0032,DERBY RD,Yes,False,2008,False,R,000000000000.00
K46 00216 0038,SYCAMORE ST,No,False,2016,True,R,000000000000.00
F23 00108 0004,55 ELM ST,Yes,True,2013,True,R,000000046370.00
G27 01611 0037,5059 ST RT 4,Yes,False,2013,True,R,000000000000.00
N64 02016 0013,3700 POBST DR,Yes,False,2014,False,R,000000070420.00
N64 01415 0009,448 HONEYSUCKLE DR,No,False,2016,True,R,000000113450.00
K46 00111 0036,E PEARL ST,No,False,2016,True,R,000000000000.00
M57 00929 0035,604 WHITE CLOVER CT,Yes,True,2014,True,R,000000126360.00
E21 17605 0006,4807 PAYNE AVE,No,False,2016,True,R,000000022260.00
P70 01803 0011,7874 HARSHMANVILLE RD,Yes,True,2014,False,R,000000056620.00
